Tingkat Partisipasi Angkatan Kerja Menurut Jenis Kelamin 2018-2023,,,
NAMA WILAYAH,JENIS KELAMIN,TAHUN,TINGKAT PARTISIPASI (Persen)
Kota Palangka Raya,Perempuan,2021,49.9
Kota Palangka Raya,Perempuan,2022,48.93
Kota Palangka Raya,Perempuan,2023,49.57
KALIMANTAN SELATAN,Perempuan,2018,54.98
KALIMANTAN SELATAN,Perempuan,2019,54.05
KALIMANTAN SELATAN,Perempuan,2020,55.5
KALIMANTAN SELATAN,Perempuan,2021,54.72
KALIMANTAN SELATAN,Perempuan,2022,51.9
KALIMANTAN SELATAN,Perempuan,2023,53.75
Tanah Laut,Perempuan,2018,47.32
Tanah Laut,Perempuan,2019,50.53
Tanah Laut,Perempuan,2020,55.2
Tanah Laut,Perempuan,2021,55.31
Tanah Laut,Perempuan,2022,50.87
Tanah Laut,Perempuan,2023,50.6
Kotabaru,Perempuan,2018,52.84
Kotabaru,Perempuan,2019,47.26
Kotabaru,Perempuan,2020,45.03
Kotabaru,Perempuan,2021,46.04
Kotabaru,Perempuan,2022,38.24
Kotabaru,Perempuan,2023,42.1
Banjar,Perempuan,2018,55.61
Banjar,Perempuan,2019,60.61
Banjar,Perempuan,2020,61.93
Banjar,Perempuan,2021,59.38
Banjar,Perempuan,2022,57.53
Banjar,Perempuan,2023,56.1
Barito Kuala,Perempuan,2018,67.95
Barito Kuala,Perempuan,2019,59.34
Barito Kuala,Perempuan,2020,60.37
Barito Kuala,Perempuan,2021,60.59
Barito Kuala,Perempuan,2022,55.52
Barito Kuala,Perempuan,2023,55.96
Tapin,Perempuan,2018,53.61
Tapin,Perempuan,2019,53.49
Tapin,Perempuan,2020,57.08
Tapin,Perempuan,2021,54.42
Tapin,Perempuan,2022,55.08
Tapin,Perempuan,2023,52.67
Hulu Sungai Selatan,Perempuan,2018,59.61
Hulu Sungai Selatan,Perempuan,2019,56.02
Hulu Sungai Selatan,Perempuan,2020,61.98
Hulu Sungai Selatan,Perempuan,2021,57.82
Hulu Sungai Selatan,Perempuan,2022,56.23
Hulu Sungai Selatan,Perempuan,2023,60.81
Hulu Sungai Tengah,Perempuan,2018,63.14
Hulu Sungai Tengah,Perempuan,2019,57.48
Hulu Sungai Tengah,Perempuan,2020,58.75
Hulu Sungai Tengah,Perempuan,2021,57.8
Hulu Sungai Tengah,Perempuan,2022,53.21
Hulu Sungai Tengah,Perempuan,2023,58.9
Hulu Sungai Utara,Perempuan,2018,58.09
Hulu Sungai Utara,Perempuan,2019,56.84
Hulu Sungai Utara,Perempuan,2020,58.9
Hulu Sungai Utara,Perempuan,2021,60.9
Hulu Sungai Utara,Perempuan,2022,57.92
Hulu Sungai Utara,Perempuan,2023,65.53
Tabalong,Perempuan,2018,61.39
Tabalong,Perempuan,2019,57.2
Tabalong,Perempuan,2020,57.28
Tabalong,Perempuan,2021,59.82
Tabalong,Perempuan,2022,59.04
Tabalong,Perempuan,2023,59.03
Tanah Bumbu,Perempuan,2018,47.07
Tanah Bumbu,Perempuan,2019,46.54
Tanah Bumbu,Perempuan,2020,52.86
Tanah Bumbu,Perempuan,2021,48.79
Tanah Bumbu,Perempuan,2022,42.8
Tanah Bumbu,Perempuan,2023,45.01
Balangan,Perempuan,2018,68.03
Balangan,Perempuan,2019,56.52
Balangan,Perempuan,2020,67.45
Balangan,Perempuan,2021,65.55
Balangan,Perempuan,2022,61.66
Balangan,Perempuan,2023,59.07
Kota Banjarmasin,Perempuan,2018,48.96
Kota Banjarmasin,Perempuan,2019,52.85
Kota Banjarmasin,Perempuan,2020,47.34
Kota Banjarmasin,Perempuan,2021,48.11
Kota Banjarmasin,Perempuan,2022,49.49
Kota Banjarmasin,Perempuan,2023,51.94
Kota Banjar Baru,Perempuan,2018,49.81
Kota Banjar Baru,Perempuan,2019,47.03
Kota Banjar Baru,Perempuan,2020,53.27
Kota Banjar Baru,Perempuan,2021,51.83
Kota Banjar Baru,Perempuan,2022,47.42
Kota Banjar Baru,Perempuan,2023,50.06
KALIMANTAN TIMUR,Perempuan,2018,45.18
KALIMANTAN TIMUR,Perempuan,2019,47.17
KALIMANTAN TIMUR,Perempuan,2020,47.96
KALIMANTAN TIMUR,Perempuan,2021,48.2
KALIMANTAN TIMUR,Perempuan,2022,45.17
KALIMANTAN TIMUR,Perempuan,2023,46.86
Paser,Perempuan,2018,45.23
Paser,Perempuan,2019,44.64
Paser,Perempuan,2020,49.69
Paser,Perempuan,2021,45.85
Paser,Perempuan,2022,38.82
Paser,Perempuan,2023,37.72
Kutai Barat,Perempuan,2018,55.59
Kutai Barat,Perempuan,2019,49.08
Kutai Barat,Perempuan,2020,56.69
Kutai Barat,Perempuan,2021,57.03
Kutai Barat,Perempuan,2022,53.72
Kutai Barat,Perempuan,2023,52.48
Kutai Kartanegara,Perempuan,2018,42.33
Kutai Kartanegara,Perempuan,2019,45.73
Kutai Kartanegara,Perempuan,2020,44.1
Kutai Kartanegara,Perempuan,2021,44.97
Kutai Kartanegara,Perempuan,2022,39.04
Kutai Kartanegara,Perempuan,2023,45.2
Kutai Timur,Perempuan,2018,49.38
Kutai Timur,Perempuan,2019,47.51
Kutai Timur,Perempuan,2020,47.12
Kutai Timur,Perempuan,2021,47.19
Kutai Timur,Perempuan,2022,45.65
Kutai Timur,Perempuan,2023,41.72
Berau,Perempuan,2018,43.62
Berau,Perempuan,2019,43.39
Berau,Perempuan,2020,46.85
Berau,Perempuan,2021,45.23
Berau,Perempuan,2022,41.11
Berau,Perempuan,2023,43.32
Penajam Paser Utara,Perempuan,2018,44.87
Penajam Paser Utara,Perempuan,2019,45.76
Penajam Paser Utara,Perempuan,2020,50.72
Penajam Paser Utara,Perempuan,2021,50.16
Penajam Paser Utara,Perempuan,2022,48.82
Penajam Paser Utara,Perempuan,2023,47.6
Mahakam Ulu,Perempuan,2018,71.78
Mahakam Ulu,Perempuan,2019,49.65
Mahakam Ulu,Perempuan,2020,65.55
Mahakam Ulu,Perempuan,2021,64.46
Mahakam Ulu,Perempuan,2022,59.7
Mahakam Ulu,Perempuan,2023,66
Kota Balikpapan,Perempuan,2018,48.81
Kota Balikpapan,Perempuan,2019,48.42
Kota Balikpapan,Perempuan,2020,44.86
Kota Balikpapan,Perempuan,2021,49.53
Kota Balikpapan,Perempuan,2022,47.54
Kota Balikpapan,Perempuan,2023,47.25
Kota Samarinda,Perempuan,2018,40.95
Kota Samarinda,Perempuan,2019,48.76
Kota Samarinda,Perempuan,2020,50.49
Kota Samarinda,Perempuan,2021,49.12
Kota Samarinda,Perempuan,2022,46.79
Kota Samarinda,Perempuan,2023,50.42
Kota Bontang,Perempuan,2018,46.36
Kota Bontang,Perempuan,2019,47.73
Kota Bontang,Perempuan,2020,51.77
Kota Bontang,Perempuan,2021,50.42
Kota Bontang,Perempuan,2022,56.28
Kota Bontang,Perempuan,2023,55.91
KALIMANTAN UTARA,Perempuan,2018,49.44
KALIMANTAN UTARA,Perempuan,2019,45.16
KALIMANTAN UTARA,Perempuan,2020,47.62
KALIMANTAN UTARA,Perempuan,2021,48.44
KALIMANTAN UTARA,Perempuan,2022,49.3
KALIMANTAN UTARA,Perempuan,2023,53.6
Malinau,Perempuan,2018,59.34
Malinau,Perempuan,2019,51.05
Malinau,Perempuan,2020,48.17
Malinau,Perempuan,2021,55.75
Malinau,Perempuan,2022,59.1
Malinau,Perempuan,2023,59.97
Bulungan,Perempuan,2018,51.83
Bulungan,Perempuan,2019,46.74
Bulungan,Perempuan,2020,50.71
Bulungan,Perempuan,2021,53.04
Bulungan,Perempuan,2022,42.24
Bulungan,Perempuan,2023,57.19
Tana Tidung,Perempuan,2018,36.04
Tana Tidung,Perempuan,2019,39.07
Tana Tidung,Perempuan,2020,46.27
Tana Tidung,Perempuan,2021,50.63
Tana Tidung,Perempuan,2022,55.17
Tana Tidung,Perempuan,2023,61.09
Nunukan,Perempuan,2018,53.25
Nunukan,Perempuan,2019,46.55
Nunukan,Perempuan,2020,46.3
Nunukan,Perempuan,2021,46.53
Nunukan,Perempuan,2022,48.51
Nunukan,Perempuan,2023,54.36
Kota Tarakan,Perempuan,2018,43.93
Kota Tarakan,Perempuan,2019,42.18
Kota Tarakan,Perempuan,2020,47.01
Kota Tarakan,Perempuan,2021,45.12
Kota Tarakan,Perempuan,2022,49.62
Kota Tarakan,Perempuan,2023,47.9
SULAWESI UTARA,Perempuan,2018,45.16
SULAWESI UTARA,Perempuan,2019,45.14
SULAWESI UTARA,Perempuan,2020,45.68
SULAWESI UTARA,Perempuan,2021,44.72
SULAWESI UTARA,Perempuan,2022,44.79
SULAWESI UTARA,Perempuan,2023,46.53
Bolaang Mongondow,Perempuan,2018,43.06
Bolaang Mongondow,Perempuan,2019,37.07
Bolaang Mongondow,Perempuan,2020,41.42
Bolaang Mongondow,Perempuan,2021,39.24
Bolaang Mongondow,Perempuan,2022,38.3
Bolaang Mongondow,Perempuan,2023,42.7
Minahasa,Perempuan,2018,51.17
Minahasa,Perempuan,2019,45.5
Minahasa,Perempuan,2020,44.92
Minahasa,Perempuan,2021,42.85
Minahasa,Perempuan,2022,46.76
Minahasa,Perempuan,2023,43.56
Kepulauan Sangihe,Perempuan,2018,46.35
Kepulauan Sangihe,Perempuan,2019,43.43
Kepulauan Sangihe,Perempuan,2020,49.74
Kepulauan Sangihe,Perempuan,2021,51.68
Kepulauan Sangihe,Perempuan,2022,50.96
Kepulauan Sangihe,Perempuan,2023,50.92
Kepulauan Talaud,Perempuan,2018,49.96
Kepulauan Talaud,Perempuan,2019,56.91
Kepulauan Talaud,Perempuan,2020,72.3
Kepulauan Talaud,Perempuan,2021,70.45
Kepulauan Talaud,Perempuan,2022,62.42
Kepulauan Talaud,Perempuan,2023,61.58
Minahasa Selatan,Perempuan,2018,45.34
Minahasa Selatan,Perempuan,2019,52.16
Minahasa Selatan,Perempuan,2020,49.09
Minahasa Selatan,Perempuan,2021,46.44
Minahasa Selatan,Perempuan,2022,38.21
Minahasa Selatan,Perempuan,2023,44.36
Minahasa Utara,Perempuan,2018,39.46
Minahasa Utara,Perempuan,2019,42.91
Minahasa Utara,Perempuan,2020,46.48
Minahasa Utara,Perempuan,2021,45.07
Minahasa Utara,Perempuan,2022,40.1
Minahasa Utara,Perempuan,2023,43.22
Bolaang Mongondow Utara,Perempuan,2018,36.44
Bolaang Mongondow Utara,Perempuan,2019,44.66
Bolaang Mongondow Utara,Perempuan,2020,46.91
Bolaang Mongondow Utara,Perempuan,2021,46.5
Bolaang Mongondow Utara,Perempuan,2022,43.39
Bolaang Mongondow Utara,Perempuan,2023,45.39
Siau Tagulandang Biaro,Perempuan,2018,51.35
Siau Tagulandang Biaro,Perempuan,2019,45.69
Siau Tagulandang Biaro,Perempuan,2020,47.84
Siau Tagulandang Biaro,Perempuan,2021,45.82
Siau Tagulandang Biaro,Perempuan,2022,42.85
Siau Tagulandang Biaro,Perempuan,2023,42.53
Minahasa Tenggara,Perempuan,2018,41.72
Minahasa Tenggara,Perempuan,2019,46.36
Minahasa Tenggara,Perempuan,2020,42.24
Minahasa Tenggara,Perempuan,2021,46.26
Minahasa Tenggara,Perempuan,2022,49.69
Minahasa Tenggara,Perempuan,2023,52.44
Bolaang Mongondow Selatan,Perempuan,2018,34.51
Bolaang Mongondow Selatan,Perempuan,2019,30.28
Bolaang Mongondow Selatan,Perempuan,2020,40.21
Bolaang Mongondow Selatan,Perempuan,2021,36.79
Bolaang Mongondow Selatan,Perempuan,2022,41.71
Bolaang Mongondow Selatan,Perempuan,2023,40.31
Bolaang Mongondow Timur,Perempuan,2018,43.39
Bolaang Mongondow Timur,Perempuan,2019,42.44
Bolaang Mongondow Timur,Perempuan,2020,44.91
Bolaang Mongondow Timur,Perempuan,2021,41.82
Bolaang Mongondow Timur,Perempuan,2022,43.22
Bolaang Mongondow Timur,Perempuan,2023,51.01
Kota Manado,Perempuan,2018,44.6
Kota Manado,Perempuan,2019,46.44
Kota Manado,Perempuan,2020,41.46
Kota Manado,Perempuan,2021,41.08
Kota Manado,Perempuan,2022,44.01
Kota Manado,Perempuan,2023,47.86
Kota Bitung,Perempuan,2018,44.64
Kota Bitung,Perempuan,2019,43.01
Kota Bitung,Perempuan,2020,43.89
Kota Bitung,Perempuan,2021,44.52
Kota Bitung,Perempuan,2022,44.8
Kota Bitung,Perempuan,2023,43.39
Kota Tomohon,Perempuan,2018,45.52
Kota Tomohon,Perempuan,2019,50.09
Kota Tomohon,Perempuan,2020,44.23
Kota Tomohon,Perempuan,2021,43.49
Kota Tomohon,Perempuan,2022,51.45
Kota Tomohon,Perempuan,2023,48.22
Kota Kotamobagu,Perempuan,2018,49.22
Kota Kotamobagu,Perempuan,2019,46.36
Kota Kotamobagu,Perempuan,2020,48.2
Kota Kotamobagu,Perempuan,2021,47.29
Kota Kotamobagu,Perempuan,2022,47.25
Kota Kotamobagu,Perempuan,2023,53.19
SULAWESI TENGAH,Perempuan,2018,53.91
SULAWESI TENGAH,Perempuan,2019,50.33
SULAWESI TENGAH,Perempuan,2020,52.5
SULAWESI TENGAH,Perempuan,2021,52.17
SULAWESI TENGAH,Perempuan,2022,53.71
SULAWESI TENGAH,Perempuan,2023,53.4
Banggai Kepulauan,Perempuan,2018,57.28
Banggai Kepulauan,Perempuan,2019,59.23
Banggai Kepulauan,Perempuan,2020,60.22
Banggai Kepulauan,Perempuan,2021,60.37
Banggai Kepulauan,Perempuan,2022,61.41
Banggai Kepulauan,Perempuan,2023,60.39
Banggai,Perempuan,2018,57.48
Banggai,Perempuan,2019,49.29
Banggai,Perempuan,2020,54.42
Banggai,Perempuan,2021,55.95
Banggai,Perempuan,2022,58.39
Banggai,Perempuan,2023,57.17
Morowali,Perempuan,2018,35.05
Morowali,Perempuan,2019,40.82
Morowali,Perempuan,2020,47.84
Morowali,Perempuan,2021,46.44
Morowali,Perempuan,2022,36.97
Morowali,Perempuan,2023,24.21
Poso,Perempuan,2018,61.47
Poso,Perempuan,2019,57.25
Poso,Perempuan,2020,61.58
Poso,Perempuan,2021,58.2
Poso,Perempuan,2022,57.76
Poso,Perempuan,2023,57.69
Donggala,Perempuan,2018,42.92
Donggala,Perempuan,2019,45.93
Donggala,Perempuan,2020,42.13
Donggala,Perempuan,2021,47.58
Donggala,Perempuan,2022,55.15
Donggala,Perempuan,2023,46.45
Toli-Toli,Perempuan,2018,46.93
Toli-Toli,Perempuan,2019,39.7
Toli-Toli,Perempuan,2020,44.45
Toli-Toli,Perempuan,2021,44.23
Toli-Toli,Perempuan,2022,45.12
Toli-Toli,Perempuan,2023,52.11
Buol,Perempuan,2018,48.75
Buol,Perempuan,2019,45.89
Buol,Perempuan,2020,49.68
Buol,Perempuan,2021,47.81
Buol,Perempuan,2022,50.2
Buol,Perempuan,2023,52.25
Parigi Moutong,Perempuan,2018,56.54
Parigi Moutong,Perempuan,2019,46.99
Parigi Moutong,Perempuan,2020,55.21
Parigi Moutong,Perempuan,2021,50.58
Parigi Moutong,Perempuan,2022,58.38
Parigi Moutong,Perempuan,2023,58.37
Tojo Una-Una,Perempuan,2018,65.83
Tojo Una-Una,Perempuan,2019,67.19
Tojo Una-Una,Perempuan,2020,62.27
Tojo Una-Una,Perempuan,2021,60.5
Tojo Una-Una,Perempuan,2022,49.88
Tojo Una-Una,Perempuan,2023,62.12
Sigi,Perempuan,2018,54.27
Sigi,Perempuan,2019,51.87
Sigi,Perempuan,2020,50.8
Sigi,Perempuan,2021,53.71
Sigi,Perempuan,2022,57.26
Sigi,Perempuan,2023,54.75
Banggai Laut,Perempuan,2018,55.59
Banggai Laut,Perempuan,2019,45.96
Banggai Laut,Perempuan,2020,46.45
Banggai Laut,Perempuan,2021,42.01
Banggai Laut,Perempuan,2022,40.23
Banggai Laut,Perempuan,2023,36.17
Morowali Utara,Perempuan,2018,59.21
Morowali Utara,Perempuan,2019,48.82
Morowali Utara,Perempuan,2020,51.35
Morowali Utara,Perempuan,2021,50.65
Morowali Utara,Perempuan,2022,52.66
Morowali Utara,Perempuan,2023,52.69
Kota Palu,Perempuan,2018,54.55
Kota Palu,Perempuan,2019,55.97
Kota Palu,Perempuan,2020,52.71
Kota Palu,Perempuan,2021,53.67
Kota Palu,Perempuan,2022,51.23
Kota Palu,Perempuan,2023,55.36
SULAWESI SELATAN,Perempuan,2018,47.65
SULAWESI SELATAN,Perempuan,2019,47.01
SULAWESI SELATAN,Perempuan,2020,48.16
SULAWESI SELATAN,Perempuan,2021,49.42
SULAWESI SELATAN,Perempuan,2022,50.46
SULAWESI SELATAN,Perempuan,2023,49.62
Kepulauan Selayar,Perempuan,2018,49.75
Kepulauan Selayar,Perempuan,2019,49.98
Kepulauan Selayar,Perempuan,2020,54.92
Kepulauan Selayar,Perempuan,2021,57.65
Kepulauan Selayar,Perempuan,2022,56.03
Kepulauan Selayar,Perempuan,2023,59.53
Bulukumba,Perempuan,2018,43.97
Bulukumba,Perempuan,2019,52.63
Bulukumba,Perempuan,2020,54.97
Bulukumba,Perempuan,2021,51.23
Bulukumba,Perempuan,2022,49.13
Bulukumba,Perempuan,2023,57.92
Bantaeng,Perempuan,2018,58.36
Bantaeng,Perempuan,2019,60.18
Bantaeng,Perempuan,2020,60.59
Bantaeng,Perempuan,2021,62.54
Bantaeng,Perempuan,2022,64.6
Bantaeng,Perempuan,2023,64.68
Jeneponto,Perempuan,2018,53.9
Jeneponto,Perempuan,2019,49.5
Jeneponto,Perempuan,2020,53.44
Jeneponto,Perempuan,2021,52.97
Jeneponto,Perempuan,2022,63.68
Jeneponto,Perempuan,2023,50.68
Takalar,Perempuan,2018,48.91
Takalar,Perempuan,2019,44.27
Takalar,Perempuan,2020,48.74
Takalar,Perempuan,2021,49.47
Takalar,Perempuan,2022,47.88
Takalar,Perempuan,2023,48.98
Gowa,Perempuan,2018,53.93
Gowa,Perempuan,2019,49
Gowa,Perempuan,2020,51.83
Gowa,Perempuan,2021,54.34
Gowa,Perempuan,2022,60.36
Gowa,Perempuan,2023,52.06
Sinjai,Perempuan,2018,54.89
Sinjai,Perempuan,2019,48.61
Sinjai,Perempuan,2020,55.68
Sinjai,Perempuan,2021,59.27
Sinjai,Perempuan,2022,45.4
Sinjai,Perempuan,2023,52.88
Maros,Perempuan,2018,42.05
Maros,Perempuan,2019,43.8
Maros,Perempuan,2020,43.63
Maros,Perempuan,2021,39.64
Maros,Perempuan,2022,41.84
Maros,Perempuan,2023,42.01
Pangkajene dan Kepulauan,Perempuan,2018,46.34
Pangkajene dan Kepulauan,Perempuan,2019,42.6
Pangkajene dan Kepulauan,Perempuan,2020,48.71
Pangkajene dan Kepulauan,Perempuan,2021,46.55
Pangkajene dan Kepulauan,Perempuan,2022,61.3
Pangkajene dan Kepulauan,Perempuan,2023,55.64
Barru,Perempuan,2018,36.56
Barru,Perempuan,2019,39.29
Barru,Perempuan,2020,38.56
Barru,Perempuan,2021,40.81
Barru,Perempuan,2022,45.4
Barru,Perempuan,2023,44.64
Bone,Perempuan,2018,39.99
Bone,Perempuan,2019,42.4
Bone,Perempuan,2020,50.64
Bone,Perempuan,2021,48.78
Bone,Perempuan,2022,52.72
Bone,Perempuan,2023,44.38
Soppeng,Perempuan,2018,49.55
Soppeng,Perempuan,2019,37.57
Soppeng,Perempuan,2020,35.59
Soppeng,Perempuan,2021,40.23
Soppeng,Perempuan,2022,44.67
Soppeng,Perempuan,2023,42.64
Wajo,Perempuan,2018,39.16
Wajo,Perempuan,2019,44.91
Wajo,Perempuan,2020,47.88
Wajo,Perempuan,2021,45.78
Wajo,Perempuan,2022,39.65
Wajo,Perempuan,2023,47.64
Sidenreng Rappang,Perempuan,2018,34.2
Sidenreng Rappang,Perempuan,2019,32.01
Sidenreng Rappang,Perempuan,2020,34.01
Sidenreng Rappang,Perempuan,2021,38.15
Sidenreng Rappang,Perempuan,2022,36.08
Sidenreng Rappang,Perempuan,2023,33.01
Pinrang,Perempuan,2018,41.89
Pinrang,Perempuan,2019,38.09
Pinrang,Perempuan,2020,37.47
Pinrang,Perempuan,2021,36.44
Pinrang,Perempuan,2022,37.92
Pinrang,Perempuan,2023,39.92
Enrekang,Perempuan,2018,53.29
Enrekang,Perempuan,2019,57.77
Enrekang,Perempuan,2020,56.29
Enrekang,Perempuan,2021,60.04
Enrekang,Perempuan,2022,57.59
Enrekang,Perempuan,2023,52.54
Luwu,Perempuan,2018,46.62
Luwu,Perempuan,2019,49.05
Luwu,Perempuan,2020,43.11
Luwu,Perempuan,2021,48.28
Luwu,Perempuan,2022,53.16
Luwu,Perempuan,2023,52.8
Tana Toraja,Perempuan,2018,75.14
Tana Toraja,Perempuan,2019,75.07
Tana Toraja,Perempuan,2020,70.94
Tana Toraja,Perempuan,2021,75.11
Tana Toraja,Perempuan,2022,82.03
Tana Toraja,Perempuan,2023,75.74
Luwu Utara,Perempuan,2018,49.15
Luwu Utara,Perempuan,2019,55.84
Luwu Utara,Perempuan,2020,45.97
Luwu Utara,Perempuan,2021,47.66
Luwu Utara,Perempuan,2022,58.42
Luwu Utara,Perempuan,2023,51.62
Luwu Timur,Perempuan,2018,53.67
Luwu Timur,Perempuan,2019,46.66
Luwu Timur,Perempuan,2020,56.96
Luwu Timur,Perempuan,2021,59.21
Luwu Timur,Perempuan,2022,53.75
Luwu Timur,Perempuan,2023,53.24
Toraja Utara,Perempuan,2018,69.01
Toraja Utara,Perempuan,2019,67.77
Toraja Utara,Perempuan,2020,66.74
Toraja Utara,Perempuan,2021,67.91
Toraja Utara,Perempuan,2022,63.27
Toraja Utara,Perempuan,2023,73.8
Kota Makasar,Perempuan,2018,45.9
Kota Makasar,Perempuan,2019,44.01
Kota Makasar,Perempuan,2020,41.15
Kota Makasar,Perempuan,2021,45.22
Kota Makasar,Perempuan,2022,41.19
Kota Makasar,Perempuan,2023,42.06
Kota Parepare,Perempuan,2018,48.93
Kota Parepare,Perempuan,2019,49.7
Kota Parepare,Perempuan,2020,51.79
Kota Parepare,Perempuan,2021,54.37
Kota Parepare,Perempuan,2022,50.12
Kota Parepare,Perempuan,2023,51.44
Kota Palopo,Perempuan,2018,45.06
Kota Palopo,Perempuan,2019,48.02
Kota Palopo,Perempuan,2020,47.14
Kota Palopo,Perempuan,2021,46.35
Kota Palopo,Perempuan,2022,50.33
Kota Palopo,Perempuan,2023,53.29
SULAWESI TENGGARA,Perempuan,2018,55.65
SULAWESI TENGGARA,Perempuan,2019,54.98
SULAWESI TENGGARA,Perempuan,2020,56.02
SULAWESI TENGGARA,Perempuan,2021,56.27
SULAWESI TENGGARA,Perempuan,2022,54.94
SULAWESI TENGGARA,Perempuan,2023,55.64
Buton,Perempuan,2018,60.72
Buton,Perempuan,2019,54.98
Buton,Perempuan,2020,53.19
Buton,Perempuan,2021,53.02
Buton,Perempuan,2022,67.28
Buton,Perempuan,2023,57.34
Muna,Perempuan,2018,54.64
Muna,Perempuan,2019,55.87
Muna,Perempuan,2020,51.87
Muna,Perempuan,2021,56.67
Muna,Perempuan,2022,59.46
Muna,Perempuan,2023,62.31
Konawe,Perempuan,2018,53.18
Konawe,Perempuan,2019,50.54
Konawe,Perempuan,2020,50.47
Konawe,Perempuan,2021,53.4
Konawe,Perempuan,2022,49.18
Konawe,Perempuan,2023,49.62
Kolaka,Perempuan,2018,51.36
Kolaka,Perempuan,2019,53.72
Kolaka,Perempuan,2020,57.46
Kolaka,Perempuan,2021,53.51
Kolaka,Perempuan,2022,42.18
Kolaka,Perempuan,2023,44.73
Konawe Selatan,Perempuan,2018,60.56
Konawe Selatan,Perempuan,2019,52.58
Konawe Selatan,Perempuan,2020,53.96
Konawe Selatan,Perempuan,2021,55.73
Konawe Selatan,Perempuan,2022,52.01
Konawe Selatan,Perempuan,2023,53.19
Bombana,Perempuan,2018,56.92
Bombana,Perempuan,2019,56.5
Bombana,Perempuan,2020,55.64
Bombana,Perempuan,2021,56.65
Bombana,Perempuan,2022,49.97
Bombana,Perempuan,2023,48.35
Wakatobi,Perempuan,2018,58.52
Wakatobi,Perempuan,2019,58.7
Wakatobi,Perempuan,2020,56.7
Wakatobi,Perempuan,2021,59.05
Wakatobi,Perempuan,2022,65.52
Wakatobi,Perempuan,2023,62.69
Kolaka Utara,Perempuan,2018,56.08
Kolaka Utara,Perempuan,2019,66.74
Kolaka Utara,Perempuan,2020,70.79
Kolaka Utara,Perempuan,2021,66.81
Kolaka Utara,Perempuan,2022,63.17
Kolaka Utara,Perempuan,2023,57.81
Buton Utara,Perempuan,2018,65.22
Buton Utara,Perempuan,2019,59.47
Buton Utara,Perempuan,2020,65.74
Buton Utara,Perempuan,2021,65.07
Buton Utara,Perempuan,2022,71.02
Buton Utara,Perempuan,2023,72.33
Konawe Utara,Perempuan,2018,59.4
Konawe Utara,Perempuan,2019,50.37
Konawe Utara,Perempuan,2020,57.02
Konawe Utara,Perempuan,2021,53.38
Konawe Utara,Perempuan,2022,55.15
Konawe Utara,Perempuan,2023,52.37
Kolaka Timur,Perempuan,2018,63.95
Kolaka Timur,Perempuan,2019,61.12
Kolaka Timur,Perempuan,2020,63.26
Kolaka Timur,Perempuan,2021,59.69
Kolaka Timur,Perempuan,2022,49.89
Kolaka Timur,Perempuan,2023,64.96
Konawe Kepulauan,Perempuan,2018,67.68
Konawe Kepulauan,Perempuan,2019,56.79
Konawe Kepulauan,Perempuan,2020,55.86
Konawe Kepulauan,Perempuan,2021,57.79
Konawe Kepulauan,Perempuan,2022,55.06
Konawe Kepulauan,Perempuan,2023,62.96
Muna Barat,Perempuan,2018,68.24
Muna Barat,Perempuan,2019,45.95
Muna Barat,Perempuan,2020,64.42
Muna Barat,Perempuan,2021,62.16
Muna Barat,Perempuan,2022,72.64
Muna Barat,Perempuan,2023,63.81
Buton Tengah,Perempuan,2018,50.66
Buton Tengah,Perempuan,2019,58
Buton Tengah,Perempuan,2020,55.82
Buton Tengah,Perempuan,2021,54.53
Buton Tengah,Perempuan,2022,60.8
Buton Tengah,Perempuan,2023,56.93
Buton Selatan,Perempuan,2018,48.09
Buton Selatan,Perempuan,2019,51.27
Buton Selatan,Perempuan,2020,61.37
Buton Selatan,Perempuan,2021,59.9
Buton Selatan,Perempuan,2022,64.68
Buton Selatan,Perempuan,2023,62.2
Kota Kendari,Perempuan,2018,48
Kota Kendari,Perempuan,2019,53.2
Kota Kendari,Perempuan,2020,51.43
Kota Kendari,Perempuan,2021,51.44
Kota Kendari,Perempuan,2022,55.82
Kota Kendari,Perempuan,2023,52.75
Kota Baubau,Perempuan,2018,56.06
Kota Baubau,Perempuan,2019,55.77
Kota Baubau,Perempuan,2020,54.72
Kota Baubau,Perempuan,2021,58.43
Kota Baubau,Perempuan,2022,47.2
Kota Baubau,Perempuan,2023,58.5
GORONTALO,Perempuan,2018,51.66
GORONTALO,Perempuan,2019,50.03
GORONTALO,Perempuan,2020,49.95
GORONTALO,Perempuan,2021,50.41
GORONTALO,Perempuan,2022,52.64
GORONTALO,Perempuan,2023,56.07
Boalemo,Perempuan,2018,57.04
Boalemo,Perempuan,2019,51.31
Boalemo,Perempuan,2020,54.13
Boalemo,Perempuan,2021,48.01
Boalemo,Perempuan,2022,57.03
Boalemo,Perempuan,2023,56.45
Gorontalo,Perempuan,2018,54.62
Gorontalo,Perempuan,2019,48.85
Gorontalo,Perempuan,2020,48.34
Gorontalo,Perempuan,2021,49.58
Gorontalo,Perempuan,2022,55.4
Gorontalo,Perempuan,2023,60.09
Pohuwato,Perempuan,2018,50.73
Pohuwato,Perempuan,2019,50.23
Pohuwato,Perempuan,2020,53.08
Pohuwato,Perempuan,2021,51.7
Pohuwato,Perempuan,2022,50.47
Pohuwato,Perempuan,2023,54.44
Bone Bolango,Perempuan,2018,46.6
Bone Bolango,Perempuan,2019,47.6
Bone Bolango,Perempuan,2020,45.12
